Column1;year;category;prize;prize_share;laureate_id;laureate_type;full_name;birth_date;birth_city;birth_country;sex;organization_name;organization_city;organization_country;death_date;death_city;death_country;usa_born_winner;decade;female;age;age_group
703;1999;Peace;The Nobel Peace Prize 1999;01.01.2026;568;Organization;M?decins Sans Fronti?res;;;;;;;;;;;ЛОЖЬ;1990;ЛОЖЬ;;Senior
704;1999;Physics;The Nobel Prize in Physics 1999;01.02.2026;158;Individual;Gerardus 't Hooft;05.07.1946;Den Helder;Netherlands;Male;Utrecht University;Utrecht;Netherlands;;;;ЛОЖЬ;1990;ЛОЖЬ;53.0;Adult
705;1999;Physics;The Nobel Prize in Physics 1999;01.02.2026;159;Individual;Martinus J.G. Veltman;27.06.1931;Waalwijk;Netherlands;Male;;Bilthoven;Netherlands;;;;ЛОЖЬ;1990;ЛОЖЬ;68.0;Senior
706;2000;Chemistry;The Nobel Prize in Chemistry 2000;01.03.2026;729;Individual;Alan J. Heeger;22.01.1936;Sioux City, IA;United States of America;Male;University of California;Santa Barbara, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;64.0;Adult
707;2000;Chemistry;The Nobel Prize in Chemistry 2000;01.03.2026;730;Individual;Alan G. MacDiarmid;14.04.1927;Masterton;New Zealand;Male;University of Pennsylvania;Philadelphia, PA;United States of America;07.02.2007;Drexel Hill, PA;United States of America;ЛОЖЬ;2000;ЛОЖЬ;73.0;Senior
708;2000;Chemistry;The Nobel Prize in Chemistry 2000;01.03.2026;731;Individual;Hideki Shirakawa;20.08.1936;Tokyo;Japan;Male;University of Tsukuba;Tokyo;Japan;;;;ЛОЖЬ;2000;ЛОЖЬ;64.0;Adult
709;2000;Economics;The Sveriges Riksbank Prize in Economic Sciences 2000;01.02.2026;732;Individual;James J. Heckman;19.04.1944;Chicago, IL;United States of America;Male;University of Chicago;Chicago, IL;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;56.0;Adult
710;2000;Economics;The Sveriges Riksbank Prize in Economic Sciences 2000;01.02.2026;733;Individual;Daniel L. McFadden;29.07.1937;Raleigh, NC;United States of America;Male;University of California;Berkeley, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;63.0;Adult
711;2000;Literature;The Nobel Prize in Literature 2000;01.01.2026;734;Individual;Gao Xingjian;04.01.1940;Ganzhou;China;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;60.0;Adult
712;2000;Medicine;The Nobel Prize in Physiology or Medicine 2000;01.03.2026;722;Individual;Arvid Carlsson;25.01.1923;Uppsala;Sweden;Male;G?teborg University;Gothenburg;Sweden;;;;ЛОЖЬ;2000;ЛОЖЬ;77.0;Senior
713;2000;Medicine;The Nobel Prize in Physiology or Medicine 2000;01.03.2026;723;Individual;Paul Greengard;11.12.1925;New York, NY;United States of America;Male;Rockefeller University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;75.0;Senior
714;2000;Medicine;The Nobel Prize in Physiology or Medicine 2000;01.03.2026;724;Individual;Eric R. Kandel;07.11.1929;Vienna;Austria;Male;Columbia University;New York, NY;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;71.0;Senior
715;2000;Peace;The Nobel Peace Prize 2000;01.01.2026;725;Individual;Kim Dae-jung;03.12.1925;Mokpo;Korea (South Korea);Male;;;;18.08.2009;;;ЛОЖЬ;2000;ЛОЖЬ;75.0;Senior
716;2000;Physics;The Nobel Prize in Physics 2000;01.04.2026;726;Individual;Zhores I. Alferov;15.03.1930;Vitebsk, Belorussia;Union of Soviet Socialist Republics (Belarus);Male;A.F. Ioffe Physico-Technical Institute;St. Petersburg;Russia;;;;ЛОЖЬ;2000;ЛОЖЬ;70.0;Senior
717;2000;Physics;The Nobel Prize in Physics 2000;01.04.2026;727;Individual;Herbert Kroemer;25.08.1928;Weimar;Germany;Male;University of California;Santa Barbara, CA;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;72.0;Senior
718;2000;Physics;The Nobel Prize in Physics 2000;01.02.2026;728;Individual;Jack S. Kilby;08.11.1923;Jefferson City, MO;United States of America;Male;Texas Instruments;Dallas, TX;United States of America;20.06.2005;Dallas, TX;United States of America;ИСТИНА;2000;ЛОЖЬ;77.0;Senior
719;2001;Chemistry;The Nobel Prize in Chemistry 2001;01.04.2026;741;Individual;William S. Knowles;01.06.1917;Taunton, MA;United States of America;Male;;St. Louis, MO;United States of America;13.06.2012;Chesterfield, MO;United States of America;ИСТИНА;2000;ЛОЖЬ;84.0;Senior
720;2001;Chemistry;The Nobel Prize in Chemistry 2001;01.04.2026;742;Individual;Ryoji Noyori;03.09.1938;Kobe;Japan;Male;Nagoya University;Nagoya;Japan;;;;ЛОЖЬ;2000;ЛОЖЬ;63.0;Adult
721;2001;Chemistry;The Nobel Prize in Chemistry 2001;01.02.2026;743;Individual;K. Barry Sharpless;28.04.1941;Philadelphia, PA;United States of America;Male;The Scripps Research Institute;La Jolla, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;60.0;Adult
722;2001;Economics;The Sveriges Riksbank Prize in Economic Sciences 2001;01.03.2026;744;Individual;George A. Akerlof;17.06.1940;New Haven, CT;United States of America;Male;University of California;Berkeley, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;61.0;Adult
723;2001;Economics;The Sveriges Riksbank Prize in Economic Sciences 2001;01.03.2026;745;Individual;A. Michael Spence;01.01.1943;Montclair, NJ;United States of America;Male;Stanford University;Stanford, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;58.0;Adult
724;2001;Economics;The Sveriges Riksbank Prize in Economic Sciences 2001;01.03.2026;746;Individual;Joseph E. Stiglitz;09.02.1943;Gary, IN;United States of America;Male;Columbia University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;58.0;Adult
725;2001;Literature;The Nobel Prize in Literature 2001;01.01.2026;747;Individual;Sir Vidiadhar Surajprasad Naipaul;17.08.1932;;Trinidad;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;69.0;Senior
726;2001;Medicine;The Nobel Prize in Physiology or Medicine 2001;01.03.2026;735;Individual;Leland H. Hartwell;30.10.1939;Los Angeles, CA;United States of America;Male;Fred Hutchinson Cancer Research Center;Seattle, WA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;62.0;Adult
727;2001;Medicine;The Nobel Prize in Physiology or Medicine 2001;01.03.2026;736;Individual;Tim Hunt;19.02.1943;Neston;United Kingdom;Male;Imperial Cancer Research Fund;London;United Kingdom;;;;ЛОЖЬ;2000;ЛОЖЬ;58.0;Adult
728;2001;Medicine;The Nobel Prize in Physiology or Medicine 2001;01.03.2026;737;Individual;Sir Paul M. Nurse;25.01.1949;Norwich;United Kingdom;Male;Imperial Cancer Research Fund;London;United Kingdom;;;;ЛОЖЬ;2000;ЛОЖЬ;52.0;Adult
729;2001;Peace;The Nobel Peace Prize 2001;01.02.2026;748;Organization;United Nations (U.N.);;;;;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;;Senior
730;2001;Peace;The Nobel Peace Prize 2001;01.02.2026;749;Individual;Kofi Annan;08.04.1938;Kumasi;Gold Coast (Ghana);Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;63.0;Adult
731;2001;Physics;The Nobel Prize in Physics 2001;01.03.2026;738;Individual;Eric A. Cornell;19.12.1961;Palo Alto, CA;United States of America;Male;University of Colorado, JILA;Boulder, CO;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;40.0;Adult
732;2001;Physics;The Nobel Prize in Physics 2001;01.03.2026;739;Individual;Wolfgang Ketterle;21.10.1957;Heidelberg;West Germany (Germany);Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;44.0;Adult
733;2001;Physics;The Nobel Prize in Physics 2001;01.03.2026;740;Individual;Carl E. Wieman;26.03.1951;Corvallis, OR;United States of America;Male;University of Colorado, JILA;Boulder, CO;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;50.0;Adult
734;2002;Chemistry;The Nobel Prize in Chemistry 2002;01.04.2026;756;Individual;John B. Fenn;15.06.1917;New York, NY;United States of America;Male;Virginia Commonwealth University;Richmond, VA;United States of America;10.12.2010;Richmond, VA;United States of America;ИСТИНА;2000;ЛОЖЬ;85.0;Senior
735;2002;Chemistry;The Nobel Prize in Chemistry 2002;01.04.2026;757;Individual;Koichi Tanaka;03.08.1959;Toyama City;Japan;Male;Shimadzu Corp.;Kyoto;Japan;;;;ЛОЖЬ;2000;ЛОЖЬ;43.0;Adult
736;2002;Chemistry;The Nobel Prize in Chemistry 2002;01.02.2026;758;Individual;Kurt W?thrich;04.10.1938;Aarberg;Switzerland;Male;Eidgen?ssische Technische Hochschule (Swiss Federal Institute of Technology);Zurich;Switzerland;;;;ЛОЖЬ;2000;ЛОЖЬ;64.0;Adult
737;2002;Economics;The Sveriges Riksbank Prize in Economic Sciences 2002;01.02.2026;759;Individual;Daniel Kahneman;05.03.1934;Tel Aviv;British Mandate of Palestine (Israel);Male;Princeton University;Princeton, NJ;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;68.0;Senior
738;2002;Economics;The Sveriges Riksbank Prize in Economic Sciences 2002;01.02.2026;760;Individual;Vernon L. Smith;01.01.1927;Wichita, KS;United States of America;Male;George Mason University;Fairfax, VA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;75.0;Senior
739;2002;Literature;The Nobel Prize in Literature 2002;01.01.2026;761;Individual;Imre Kert?sz;09.11.1929;Budapest;Hungary;Male;;;;31.03.2016;Budapest;Hungary;ЛОЖЬ;2000;ЛОЖЬ;73.0;Senior
740;2002;Medicine;The Nobel Prize in Physiology or Medicine 2002;01.03.2026;750;Individual;Sydney Brenner;13.01.1927;Germiston;South Africa;Male;The Molecular Sciences Institute;Berkeley, CA;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;75.0;Senior
741;2002;Medicine;The Nobel Prize in Physiology or Medicine 2002;01.03.2026;751;Individual;H. Robert Horvitz;08.05.1947;Chicago, IL;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;55.0;Adult
742;2002;Medicine;The Nobel Prize in Physiology or Medicine 2002;01.03.2026;752;Individual;John E. Sulston;27.03.1942;Cambridge;United Kingdom;Male;The Wellcome Trust Sanger Institute;Cambridge;United Kingdom;;;;ЛОЖЬ;2000;ЛОЖЬ;60.0;Adult
743;2002;Peace;The Nobel Peace Prize 2002;01.01.2026;762;Individual;Jimmy Carter;01.10.1924;Plains, GA;United States of America;Male;;;;;;;ИСТИНА;2000;ЛОЖЬ;78.0;Senior
744;2002;Physics;The Nobel Prize in Physics 2002;01.04.2026;753;Individual;Raymond Davis Jr.;14.10.1914;Washington, DC;United States of America;Male;University of Pennsylvania;Philadelphia, PA;United States of America;31.05.2006;Blue Point, NY;United States of America;ИСТИНА;2000;ЛОЖЬ;88.0;Senior
745;2002;Physics;The Nobel Prize in Physics 2002;01.04.2026;754;Individual;Masatoshi Koshiba;19.09.1926;Toyohashi;Japan;Male;University of Tokyo;Tokyo;Japan;;;;ЛОЖЬ;2000;ЛОЖЬ;76.0;Senior
746;2002;Physics;The Nobel Prize in Physics 2002;01.02.2026;755;Individual;Riccardo Giacconi;06.10.1931;Genoa;Italy;Male;Associated Universities Inc.;Washington, DC;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;71.0;Senior
747;2003;Chemistry;The Nobel Prize in Chemistry 2003;01.02.2026;769;Individual;Peter Agre;30.01.1949;Northfield, MN;United States of America;Male;Johns Hopkins University School of Medicine;Baltimore, MD;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;54.0;Adult
748;2003;Chemistry;The Nobel Prize in Chemistry 2003;01.02.2026;770;Individual;Roderick MacKinnon;19.02.1956;Burlington, MA;United States of America;Male;Rockefeller University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;47.0;Adult
749;2003;Economics;The Sveriges Riksbank Prize in Economic Sciences 2003;01.02.2026;771;Individual;Robert F. Engle III;10.11.1942;Syracuse, NY;United States of America;Male;New York University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;61.0;Adult
750;2003;Economics;The Sveriges Riksbank Prize in Economic Sciences 2003;01.02.2026;772;Individual;Clive W.J. Granger;04.09.1934;Swansea;United Kingdom;Male;University of California;San Diego, CA;United States of America;27.05.2009;San Diego, CA;United States of America;ЛОЖЬ;2000;ЛОЖЬ;69.0;Senior
751;2003;Literature;The Nobel Prize in Literature 2003;01.01.2026;763;Individual;John M. Coetzee;09.02.1940;Cape Town;South Africa;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;63.0;Adult
752;2003;Medicine;The Nobel Prize in Physiology or Medicine 2003;01.02.2026;764;Individual;Paul C. Lauterbur;06.05.1929;Sidney, OH;United States of America;Male;University of Illinois;Urbana, IL;United States of America;27.03.2007;Urbana, IL;United States of America;ИСТИНА;2000;ЛОЖЬ;74.0;Senior
753;2003;Medicine;The Nobel Prize in Physiology or Medicine 2003;01.02.2026;765;Individual;Sir Peter Mansfield;09.10.1933;London;United Kingdom;Male;University of Nottingham, School of Physics and Astronomy;Nottingham;United Kingdom;08.02.2017;;;ЛОЖЬ;2000;ЛОЖЬ;70.0;Senior
754;2003;Peace;The Nobel Peace Prize 2003;01.01.2026;773;Individual;Shirin Ebadi;21.06.1947;Hamadan;Iran;Female;;;;;;;ЛОЖЬ;2000;ИСТИНА;56.0;Adult
755;2003;Physics;The Nobel Prize in Physics 2003;01.03.2026;766;Individual;Alexei A. Abrikosov;25.06.1928;Moscow;Union of Soviet Socialist Republics (Russia);Male;Argonne National Laboratory;Argonne, IL;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;75.0;Senior
756;2003;Physics;The Nobel Prize in Physics 2003;01.03.2026;767;Individual;Vitaly L. Ginzburg;04.10.1916;Moscow;Russia;Male;P.N. Lebedev Physical Institute;Moscow;Russia;08.11.2009;;;ЛОЖЬ;2000;ЛОЖЬ;87.0;Senior
757;2003;Physics;The Nobel Prize in Physics 2003;01.03.2026;768;Individual;Anthony J. Leggett;26.03.1938;London;United Kingdom;Male;University of Illinois;Urbana, IL;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;65.0;Senior
758;2004;Chemistry;The Nobel Prize in Chemistry 2004;01.03.2026;779;Individual;Aaron Ciechanover;01.10.1947;Haifa;British Protectorate of Palestine (Israel);Male;Technion - Israel Institute of Technology;Haifa;Israel;;;;ЛОЖЬ;2000;ЛОЖЬ;57.0;Adult
759;2004;Chemistry;The Nobel Prize in Chemistry 2004;01.03.2026;780;Individual;Avram Hershko;31.12.1937;Karcag;Hungary;Male;Technion - Israel Institute of Technology;Haifa;Israel;;;;ЛОЖЬ;2000;ЛОЖЬ;67.0;Senior
760;2004;Chemistry;The Nobel Prize in Chemistry 2004;01.03.2026;781;Individual;Irwin Rose;16.07.1926;Brooklyn, NY;United States of America;Male;University of California;Irvine, CA;United States of America;03.06.2015;Deerfield, MA;United States of America;ИСТИНА;2000;ЛОЖЬ;78.0;Senior
761;2004;Economics;The Sveriges Riksbank Prize in Economic Sciences 2004;01.02.2026;786;Individual;Finn E. Kydland;01.12.1943;Gjesdal;Norway;Male;Carnegie Mellon University;Pittsburgh, PA;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;61.0;Adult
762;2004;Economics;The Sveriges Riksbank Prize in Economic Sciences 2004;01.02.2026;787;Individual;Edward C. Prescott;26.12.1940;Glens Falls, NY;United States of America;Male;Arizona State University;Tempe, AZ;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;64.0;Adult
763;2004;Literature;The Nobel Prize in Literature 2004;01.01.2026;782;Individual;Elfriede Jelinek;20.10.1946;M?rzzuschlag;Austria;Female;;;;;;;ЛОЖЬ;2000;ИСТИНА;58.0;Adult
764;2004;Medicine;The Nobel Prize in Physiology or Medicine 2004;01.02.2026;774;Individual;Richard Axel;02.07.1946;New York, NY;United States of America;Male;Columbia University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;58.0;Adult
765;2004;Medicine;The Nobel Prize in Physiology or Medicine 2004;01.02.2026;775;Individual;Linda B. Buck;29.01.1947;Seattle, WA;United States of America;Female;Fred Hutchinson Cancer Research Center;Seattle, WA;United States of America;;;;ИСТИНА;2000;ИСТИНА;57.0;Adult
766;2004;Peace;The Nobel Peace Prize 2004;01.01.2026;783;Individual;Wangari Muta Maathai;01.04.1940;Nyeri;Kenya;Female;;;;25.09.2011;Nairobi;Kenya;ЛОЖЬ;2000;ИСТИНА;64.0;Adult
767;2004;Physics;The Nobel Prize in Physics 2004;01.03.2026;776;Individual;David J. Gross;19.02.1941;Washington, DC;United States of America;Male;University of California, Kavli Institute for Theoretical Physics;Santa Barbara, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;63.0;Adult
768;2004;Physics;The Nobel Prize in Physics 2004;01.03.2026;777;Individual;H. David Politzer;31.08.1949;New York, NY;United States of America;Male;California Institute of Technology (Caltech);Pasadena, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;55.0;Adult
769;2004;Physics;The Nobel Prize in Physics 2004;01.03.2026;778;Individual;Frank Wilczek;15.05.1951;New York, NY;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;53.0;Adult
770;2005;Chemistry;The Nobel Prize in Chemistry 2005;01.03.2026;794;Individual;Yves Chauvin;10.10.1930;Menin;Belgium;Male;Institut Fran?ais du P?trole;Rueil-Malmaison;France;27.01.2015;Tours;France;ЛОЖЬ;2000;ЛОЖЬ;75.0;Senior
771;2005;Chemistry;The Nobel Prize in Chemistry 2005;01.03.2026;795;Individual;Robert H. Grubbs;27.02.1942;Possum Trot, KY;United States of America;Male;California Institute of Technology (Caltech);Pasadena, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;63.0;Adult
772;2005;Chemistry;The Nobel Prize in Chemistry 2005;01.03.2026;796;Individual;Richard R. Schrock;04.01.1945;Berne, IN;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;60.0;Adult
773;2005;Economics;The Sveriges Riksbank Prize in Economic Sciences 2005;01.02.2026;799;Individual;Robert J. Aumann;08.06.1930;Frankfurt-on-the-Main;Germany;Male;University of Jerusalem, Center for RationalityHebrew;Jerusalem;Israel;;;;ЛОЖЬ;2000;ЛОЖЬ;75.0;Senior
774;2005;Economics;The Sveriges Riksbank Prize in Economic Sciences 2005;01.02.2026;800;Individual;Thomas C. Schelling;14.04.1921;Oakland, CA;United States of America;Male;University of Maryland, Department of Economics and School of Public Policy;College Park, MD;United States of America;13.12.2016;Bethesda, MD;United States of America;ИСТИНА;2000;ЛОЖЬ;84.0;Senior
775;2005;Literature;The Nobel Prize in Literature 2005;01.01.2026;801;Individual;Harold Pinter;10.10.1930;London;United Kingdom;Male;;;;24.12.2008;London;United Kingdom;ЛОЖЬ;2000;ЛОЖЬ;75.0;Senior
776;2005;Medicine;The Nobel Prize in Physiology or Medicine 2005;01.02.2026;789;Individual;Barry J. Marshall;30.09.1951;Kalgoorlie;Australia;Male;NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre;Nedlands;Australia;;;;ЛОЖЬ;2000;ЛОЖЬ;54.0;Adult
777;2005;Medicine;The Nobel Prize in Physiology or Medicine 2005;01.02.2026;790;Individual;J. Robin Warren;11.06.1937;Adelaide;Australia;Male;;Perth;Australia;;;;ЛОЖЬ;2000;ЛОЖЬ;68.0;Senior
778;2005;Peace;The Nobel Peace Prize 2005;01.02.2026;797;Organization;International Atomic Energy Agency (IAEA);;;;;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;;Senior
779;2005;Peace;The Nobel Peace Prize 2005;01.02.2026;798;Individual;Mohamed ElBaradei;17.06.1942;Cairo;Egypt;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;63.0;Adult
780;2005;Physics;The Nobel Prize in Physics 2005;01.02.2026;791;Individual;Roy J. Glauber;01.09.1925;New York, NY;United States of America;Male;Harvard University;Cambridge, MA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;80.0;Senior
781;2005;Physics;The Nobel Prize in Physics 2005;01.04.2026;792;Individual;John L. Hall;21.08.1934;Denver, CO;United States of America;Male;University of Colorado, JILA;Boulder, CO;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;71.0;Senior
782;2005;Physics;The Nobel Prize in Physics 2005;01.04.2026;793;Individual;Theodor W. H?nsch;30.10.1941;Heidelberg;Germany;Male;Max-Planck-Institut f?r Quantenoptik;Garching;Germany;;;;ЛОЖЬ;2000;ЛОЖЬ;64.0;Adult
783;2006;Chemistry;The Nobel Prize in Chemistry 2006;01.01.2026;806;Individual;Roger D. Kornberg;24.04.1947;St. Louis, MO;United States of America;Male;Stanford University;Stanford, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;59.0;Adult
784;2006;Economics;The Sveriges Riksbank Prize in Economic Sciences 2006;01.01.2026;807;Individual;Edmund S. Phelps;26.07.1933;Evanston, IL;United States of America;Male;Columbia University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;73.0;Senior
785;2006;Literature;The Nobel Prize in Literature 2006;01.01.2026;808;Individual;Orhan Pamuk;07.06.1952;Istanbul;Turkey;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;54.0;Adult
786;2006;Medicine;The Nobel Prize in Physiology or Medicine 2006;01.02.2026;802;Individual;Andrew Z. Fire;27.04.1959;Stanford, CA;United States of America;Male;Stanford University School of Medicine;Stanford, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;47.0;Adult
787;2006;Medicine;The Nobel Prize in Physiology or Medicine 2006;01.02.2026;803;Individual;Craig C. Mello;19.10.1960;New Haven, CT;United States of America;Male;University of Massachusetts Medical School;Worcester, MA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;46.0;Adult
788;2006;Peace;The Nobel Peace Prize 2006;01.02.2026;809;Individual;Muhammad Yunus;28.06.1940;Chittagong;British India (Bangladesh);Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;66.0;Senior
789;2006;Peace;The Nobel Peace Prize 2006;01.02.2026;810;Organization;Grameen Bank;;;;;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;;Senior
790;2006;Physics;The Nobel Prize in Physics 2006;01.02.2026;804;Individual;John C. Mather;07.08.1946;Roanoke, VA;United States of America;Male;NASA Goddard Space Flight Center;Greenbelt, MD;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;60.0;Adult
791;2006;Physics;The Nobel Prize in Physics 2006;01.02.2026;805;Individual;George F. Smoot;20.02.1945;Yukon, FL;United States of America;Male;University of California;Berkeley, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;61.0;Adult
792;2007;Chemistry;The Nobel Prize in Chemistry 2007;01.01.2026;816;Individual;Gerhard Ertl;10.10.1936;Bad Cannstatt;Germany;Male;Fritz-Haber-Institut der Max-Planck-Gesellschaft;Berlin;Germany;;;;ЛОЖЬ;2000;ЛОЖЬ;71.0;Senior
793;2007;Economics;The Sveriges Riksbank Prize in Economic Sciences 2007;01.03.2026;820;Individual;Leonid Hurwicz;21.08.1917;Moscow;Russia;Male;University of Minnesota;Minneapolis, MN;United States of America;24.06.2008;Minneapolis, MN;United States of America;ЛОЖЬ;2000;ЛОЖЬ;90.0;Senior
794;2007;Economics;The Sveriges Riksbank Prize in Economic Sciences 2007;01.03.2026;821;Individual;Eric S. Maskin;12.12.1950;New York, NY;United States of America;Male;Institute for Advanced Study;Princeton, NJ;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;57.0;Adult
795;2007;Economics;The Sveriges Riksbank Prize in Economic Sciences 2007;01.03.2026;822;Individual;Roger B. Myerson;29.03.1951;Boston, MA;United States of America;Male;University of Chicago;Chicago, IL;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;56.0;Adult
796;2007;Literature;The Nobel Prize in Literature 2007;01.01.2026;817;Individual;Doris Lessing;22.10.1919;Kermanshah;Persia (Iran);Female;;;;17.11.2013;London;United Kingdom;ЛОЖЬ;2000;ИСТИНА;88.0;Senior
797;2007;Medicine;The Nobel Prize in Physiology or Medicine 2007;01.03.2026;811;Individual;Mario R. Capecchi;06.10.1937;Verona;Italy;Male;University of Utah;Salt Lake City, UT;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;70.0;Senior
798;2007;Medicine;The Nobel Prize in Physiology or Medicine 2007;01.03.2026;812;Individual;Sir Martin J. Evans;01.01.1941;Stroud;United Kingdom;Male;Cardiff University;Cardiff;United Kingdom;;;;ЛОЖЬ;2000;ЛОЖЬ;66.0;Senior
799;2007;Medicine;The Nobel Prize in Physiology or Medicine 2007;01.03.2026;813;Individual;Oliver Smithies;23.06.1925;Halifax;United Kingdom;Male;University of North Carolina;Chapel Hill, NC;United States of America;10.01.2017;Chapel Hill, NC;United States of America;ЛОЖЬ;2000;ЛОЖЬ;82.0;Senior
800;2007;Peace;The Nobel Peace Prize 2007;01.02.2026;818;Organization;Intergovernmental Panel on Climate Change (IPCC);;;;;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;;Senior
801;2007;Peace;The Nobel Peace Prize 2007;01.02.2026;819;Individual;Albert Arnold (Al) Gore Jr.;31.03.1948;Washington, DC;United States of America;Male;;;;;;;ИСТИНА;2000;ЛОЖЬ;59.0;Adult
802;2007;Physics;The Nobel Prize in Physics 2007;01.02.2026;814;Individual;Albert Fert;07.03.1938;Carcassonne;France;Male;"Universit&eacute; Paris-Sud";Orsay;France;;;;ЛОЖЬ;2000;ЛОЖЬ;69.0;Senior
803;2007;Physics;The Nobel Prize in Physics 2007;01.02.2026;815;Individual;Peter Gr?nberg;18.05.1939;Plzen;Czechoslovakia (Czech Republic);Male;"Forschungszentrum J&uuml;lich";"J&uuml;lich";Germany;;;;ЛОЖЬ;2000;ЛОЖЬ;68.0;Senior
804;2008;Chemistry;The Nobel Prize in Chemistry 2008;01.03.2026;829;Individual;Osamu Shimomura;27.08.1928;Kyoto;Japan;Male;Marine Biological Laboratory (MBL);Woods Hole, MA;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;80.0;Senior
805;2008;Chemistry;The Nobel Prize in Chemistry 2008;01.03.2026;830;Individual;Martin Chalfie;15.01.1947;Chicago, IL;United States of America;Male;Columbia University;New York, NY;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;61.0;Adult
806;2008;Chemistry;The Nobel Prize in Chemistry 2008;01.03.2026;831;Individual;Roger Y. Tsien;01.02.1952;New York, NY;United States of America;Male;University of California;San Diego, CA;United States of America;24.08.2016;Eugene, OR;United States of America;ИСТИНА;2000;ЛОЖЬ;56.0;Adult
807;2008;Economics;The Sveriges Riksbank Prize in Economic Sciences 2008;01.01.2026;834;Individual;Paul Krugman;28.02.1953;New York, NY;United States of America;Male;Princeton University;Princeton, NJ;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;55.0;Adult
808;2008;Literature;The Nobel Prize in Literature 2008;01.01.2026;832;Individual;Jean-Marie Gustave Le Cl?zio;13.04.1940;Nice;France;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;68.0;Senior
809;2008;Medicine;The Nobel Prize in Physiology or Medicine 2008;01.02.2026;823;Individual;Harald zur Hausen;11.03.1936;Gelsenkirchen;Germany;Male;German Cancer Research Center;Heidelberg;Germany;;;;ЛОЖЬ;2000;ЛОЖЬ;72.0;Senior
